event_id,aircraft_id,ntsb_make,ntsb_model,ntsb_number,year,date,city,state,country,total_fatalities,in_usa,pilot_total,latimes_make,latimes_model,count,latimes_make_and_model
20001212X23230,1,BELL,UH-1B,MKC90DCQ02,1990,05/06/90 00:00:00,ULYSSES,KS,USA,1.0,True,1.0,BELL,UH-1,14.0,BELL UH-1
20001212X21362,1,EUROCOPTER,AS350B,ATL00FA069,2000,07/24/00 00:00:00,SUMNER,GA,USA,3.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20100519X44533,1,ROBINSON,R44,WPR10WA245,2010,05/17/10 00:00:00,"LUCENA CITY, PHILIPPINES",,RP,4.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20001214X38696,1,BELL,47GL,ATL84FA100,1984,02/17/84 00:00:00,CULLMAN,AL,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001214X44582,1,HILLER,UH12L,LAX83FVG17,1983,09/15/83 00:00:00,TULELAKE,CA,USA,1.0,True,1.0,FAIRCHILD/HILLER,UH-12,1.0,FAIRCHILD/HILLER UH-12
20110216X52308,1,"SCOTTS-BELL 47, INC.",47G-4A,ERA11WA145,2011,02/09/11 00:00:00,EL TOCUYO,,VE,1.0,False,1.0,BELL,47,1.0,BELL 47
20001214X43145,1,BRANTLY HELICOPTER,B-2,SEA83FYM05,1983,05/04/83 00:00:00,MILTON FREEWTR.,OR,USA,1.0,True,1.0,BRANTLY,B2,3.0,BRANTLY B2
20090511X50332,1,BELL,407,ERA09WA286,2009,05/10/09 00:00:00,MALYSHKINO,,RS,9.0,False,,BELL,407,32.0,BELL 407
20090605X40032,1,YORK RONALD J,ROTORWAY 162F,ERA09LA323,2009,06/05/09 00:00:00,BERLIN,VT,USA,1.0,True,1.0,ROTORWAY,162,1.0,ROTORWAY 162
20001211X09565,1,ROBINSON,R22,LAX98FA098,1998,02/26/98 00:00:00,LITTLEROCK,CA,USA,1.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20031024X01809,1,BELL,47G-2A-1,MIA04FA008,2003,10/21/03 00:00:00,BALM,FL,USA,2.0,True,1.0,BELL,47,3.0,BELL 47
20160909X81214,1,BELL,206B,ANC16WA064,2016,09/05/16 00:00:00,FOX CREEK,AB,CA,1.0,False,,BELL,206,112.0,BELL 206
20001214X42049,1,MBB,SCORPION TOO,MIA83FA065,1983,01/29/83 00:00:00,TALLAHASSEE,FL,USA,1.0,True,1.0,MBB,SCORPION,1.0,MBB SCORPION
20070621X00771,1,BELL,212,DFW07WA135,2007,06/13/07 00:00:00,GUIPUZCOA,,SP,2.0,False,1.0,BELL,212,16.0,BELL 212
20140928X75554,1,EAGLE R&D INC,HELICYCLE,ERA14FA461,2014,09/28/14 00:00:00,GALLATIN,TN,USA,1.0,True,1.0,EAGLE R&D INC,,1.0,EAGLE R&D INC 
20070123X00089,1,BELL,412,NYC07WA044,2006,11/27/06 00:00:00,"CAFASSE, TORINO",,IT,2.0,False,1.0,BELL,412,9.0,BELL 412
20090926X65328,1,EUROCOPTER,AS-350,ERA09FA537,2009,09/25/09 00:00:00,GEORGETOWN,SC,USA,3.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001213X29024,1,TEXAS HELICOPTER,OH-13/M74,ATL89FA193,1989,08/02/89 00:00:00,NORMAN PARK,GA,USA,1.0,True,1.0,TEXAS HELICOPTER,OH-13,1.0,TEXAS HELICOPTER OH-13
20001211X11576,1,BELL,UH-1H,LAX99FA057,1998,12/23/98 00:00:00,QUINCY,CA,USA,1.0,True,1.0,BELL,UH-1,17.0,BELL UH-1
20161215X73123,1,ROBINSON,R44,WPR17WA039,2016,12/11/16 00:00:00,JUHU,FN,IN,1.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20020806X01314,1,BELL,412,CHI02LA232,2002,08/02/02 00:00:00,RANTOUL,IL,USA,1.0,True,1.0,BELL,412,9.0,BELL 412
20090122X30337,1,HUGHES,OH-6A,ERA09LA139,2009,01/22/09 00:00:00,MONROE,NC,USA,1.0,True,2.0,HUGHES,OH,8.0,HUGHES OH
20030806X01273,1,BELL,206B,LAX03FA241,2003,07/23/03 00:00:00,"WAIALEALE,KAUAI",HI,USA,5.0,True,1.0,BELL,206,112.0,BELL 206
20160419X90934,1,ROBINSON,R66,ERA16WA163,2016,04/18/16 00:00:00,BELY ISLAND,FN,RS,3.0,False,1.0,ROBINSON,R66,10.0,ROBINSON R66
20001211X14860,1,HUGHES,OH-6A,FTW92GA157,1992,06/13/92 00:00:00,SUNLAND PARK,NM,USA,1.0,True,1.0,HUGHES,OH,8.0,HUGHES OH
20060105X00011,1,BELL,206B,CHI06WA047,2005,12/21/05 00:00:00,COUPAR ANGUS,,UK,2.0,False,1.0,BELL,206,112.0,BELL 206
20001213X28311,1,HUGHES,269C,FTW89DRG06,1989,05/18/89 00:00:00,ROCKSPRINGS,TX,USA,1.0,True,1.0,HUGHES,269,22.0,HUGHES 269
20010105X00031,1,BELL,407,FTW01FA043,2000,12/29/00 00:00:00,GILCHRIST,TX,USA,1.0,True,1.0,BELL,407,32.0,BELL 407
20040108X00032,1,AGUSTA,A109A,LAX04FA076,2003,12/23/03 00:00:00,REDWOOD VALLEY,CA,USA,3.0,True,1.0,AGUSTA,109,1.0,AGUSTA 109
20001206X00634,1,AEROSPATIALE,AS-350D,LAX94FA100,1994,01/20/94 00:00:00,LEBEC,CA,USA,2.0,True,1.0,AIRBUS,350,6.0,AIRBUS 350
20001207X02876,1,BELL,206B,LAX95FA079,1995,01/14/95 00:00:00,LOS ANGELES,CA,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20001208X06924,1,CUNNINGHAM,ROTORWAY EXEC,LAX97LA014,1996,10/12/96 00:00:00,MATHER,CA,USA,1.0,True,1.0,ROTORWAY,,1.0,ROTORWAY 
20001213X25597,1,HUGHES,269A,ATL88FA168,1988,05/09/88 00:00:00,OZARK,AL,USA,1.0,True,1.0,HUGHES,269,11.0,HUGHES 269
20090722X34202,1,HUGHES,369,ERA09FA414,2009,07/22/09 00:00:00,FRANKLIN,PA,USA,1.0,True,1.0,HUGHES,369,9.0,HUGHES 369
20160511X40514,1,ROBINSON,R22,ERA16WA180,2016,05/02/16 00:00:00,SAO PAULO,,BR,2.0,False,2.0,ROBINSON,R22,45.0,ROBINSON R22
20001205X00317,1,EUROCOPTER,AS-350-B2,FTW99FA094,1999,03/17/99 00:00:00,EUGENE IS. 193,GM,,2.0,False,1.0,AIRBUS,350,2.0,AIRBUS 350
20001212X18539,1,AEROSPATIALE,AS350D ASTAR,ATL92FA029,1991,12/07/91 00:00:00,FUQUAY-VARINA,NC,USA,3.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001213X33907,1,HILLER,UH-12E,LAX86LA242,1986,06/06/86 00:00:00,THERMAL,CA,USA,1.0,True,1.0,FAIRCHILD/HILLER,UH-12,10.0,FAIRCHILD/HILLER UH-12
20111208X52528,1,EUROCOPTER FRANCE,AS350B2,DCA12MA020,2011,12/07/11 00:00:00,LAS VEGAS,NV,USA,5.0,True,,AIRBUS,350,2.0,AIRBUS 350
20060817X01187,1,ROBINSON,R22 BETA,LAX06LA257,2006,08/10/06 00:00:00,TUCSON,AZ,USA,1.0,True,1.0,ROBINSON,R22,22.0,ROBINSON R22
20061106X01609,1,ROBINSON,R-44,DEN07WA018,2006,10/30/06 00:00:00,KATRINEHOLM,,SW,1.0,False,1.0,ROBINSON,R44,22.0,ROBINSON R44
20091130X03956,1,ROBINSON,R44,WPR10WA070,2009,11/24/09 00:00:00,"NETANYA, ISRAEL",,IS,4.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20020530X00771,1,BELL,47G-4A,ATL02FA107,2002,05/25/02 00:00:00,YAUCO,PR,USA,1.0,True,1.0,BELL,47,4.0,BELL 47
20001212X18336,1,BELL,206B,LAX92LA029,1991,10/25/91 00:00:00,VALLEJO,CA,USA,3.0,True,1.0,BELL,206,112.0,BELL 206
20001213X28337,1,BELL,206B,LAX89FA203,1989,05/25/89 00:00:00,CAMP VERDE,AZ,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20100806X55641,1,ROBINSON HELICOPTER COMPANY,R44 II,ERA10FA403,2010,08/02/10 00:00:00,BLAIRSVILLE,GA,USA,2.0,True,1.0,ROBINSON,R44,22.0,ROBINSON R44
20001213X29732,1,BELL,47G/TOMCAT MK5,ATL90DKG02,1989,11/06/89 00:00:00,ELBERTON,GA,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001211X13448,1,BELL,206B,LAX93LA375,1993,09/22/93 00:00:00,PACIFIC OCEAN,PO,,2.0,False,1.0,BELL,206,112.0,BELL 206
20001214X41814,1,BELL,47G3B,LAX85FA091,1984,12/28/84 00:00:00,SAN DIEGO,CA,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001207X04051,1,BELL,47G-3B-1,NYC95LA147,1995,07/10/95 00:00:00,HAMMONTON,NJ,USA,1.0,True,1.0,BELL,47,6.0,BELL 47
20001213X29824,1,MCDONNELL DOUGLAS,369,LAX90LA033,1989,11/17/89 00:00:00,BARSTOW,CA,USA,1.0,True,1.0,MCDONNELL DOUGLAS,369,2.0,MCDONNELL DOUGLAS 369
20070612X00715,1,HUGHES,369D,SEA07LA135,2007,05/28/07 00:00:00,COLUMBUS,MT,USA,1.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20001213X34293,1,PIASECKI ACFT. CORP.,HELISTAT 97-34J,NYC86FHD01,1986,07/01/86 00:00:00,LAKEHURST,NJ,USA,1.0,True,1.0,PIASECKI ACFT. CORP.,,1.0,PIASECKI ACFT. CORP. 
20001214X44343,1,FAIRCHILD HILLER,FH-1100,SEA83AA176,1983,08/13/83 00:00:00,TOUTLE,WA,USA,5.0,True,1.0,FAIRCHILD/HILLER,FH-1100,12.0,FAIRCHILD/HILLER FH-1100
20140430X30923,1,AIRBUS HELICOPTERS,332L2,CEN14WA225,2013,08/23/13 00:00:00,SHETLAND ISLANDS,,UK,4.0,False,,AIRBUS,332,1.0,AIRBUS 332
20001214X40964,1,BELL,206B,ATL84FA297,1984,09/25/84 00:00:00,KERNERSVILLE,NC,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20001214X42231,1,HUGHES,269A,LAX83FA121,1983,02/28/83 00:00:00,PHOENIX,AZ,USA,2.0,True,1.0,HUGHES,269,11.0,HUGHES 269
20001212X21760,1,BELL,412,LAX00GA297,2000,08/13/00 00:00:00,COLD SPRINGS,NV,USA,1.0,True,1.0,BELL,412,9.0,BELL 412
20041118X01835,1,ROBINSON,R-22B,NYC05WA015,2004,11/11/04 00:00:00,BISHOPTON,,UK,1.0,False,1.0,ROBINSON,R22,6.0,ROBINSON R22
20131122X45906,1,ROBINSON,R66,ERA14WA047,2013,11/20/13 00:00:00,RIO DE JANEIRO,,BR,1.0,False,1.0,ROBINSON,R66,10.0,ROBINSON R66
20001213X28828,1,AEROSPATIALE,AS-350-D,FTW89FA133,1989,07/11/89 00:00:00,GALVESTON,TX,USA,2.0,True,1.0,AIRBUS,350,2.0,AIRBUS 350
20001213X28828,2,BELL,206L-1,FTW89FA133,1989,07/11/89 00:00:00,GALVESTON,TX,USA,2.0,True,1.0,BELL,206,33.0,BELL 206
20020917X05136,1,AEROSPATIALE,S350D,SEA83FAD01,1982,11/08/82 00:00:00,STARFISH,AK,USA,2.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001212X23703,1,BELL,206B,FTW90LA133,1990,07/06/90 00:00:00,SAN ANTONIO,TX,USA,1.0,True,1.0,BELL,206,112.0,BELL 206
20170228X30735,1,BELL,407,CEN17FA112,2017,02/27/17 00:00:00,CHAUVIN,LA,USA,1.0,True,1.0,BELL,407,32.0,BELL 407
20001212X20135,1,HUGHES,369HS,MIA00FA029,1999,11/24/99 00:00:00,HELENA,AL,USA,2.0,True,1.0,HUGHES,369,18.0,HUGHES 369
20001211X14180,1,BELL,206B,SEA92FA045,1992,02/11/92 00:00:00,WELLINGTON,UT,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20150810X83147,2,ROBINSON,R44,ERA15WA303,2015,08/08/15 00:00:00,ISTRA,,RS,9.0,False,1.0,ROBINSON,R44,75.0,ROBINSON R44
20040108X00039,1,BELL,206L4,FTW04WA035,2003,11/13/03 00:00:00,URUCU,,BR,2.0,False,1.0,BELL,206,3.0,BELL 206
20001214X41568,1,HUGHES,269B,FTW85FA050,1984,11/13/84 00:00:00,CLINT,TX,USA,2.0,True,1.0,HUGHES,269,7.0,HUGHES 269
20001206X01313,1,ROBINSON,R-22,LAX94FA214,1994,05/10/94 00:00:00,HACIENDA HEIGHT,CA,USA,2.0,True,1.0,ROBINSON,R22,20.0,ROBINSON R22
20001212X20655,1,SIKORSKY,S-76A,IAD00WA029,2000,03/08/00 00:00:00,KAKAP,,IM,2.0,False,1.0,SIKORSKY,76,7.0,SIKORSKY 76
20170316X31852,1,SIKORSKY,S92,CEN17RA131,2017,03/14/17 00:00:00,BLACKSOD BAY,FN,EI,4.0,False,,SIKORSKY,92,1.0,SIKORSKY 92
20001214X35819,1,BELL,206L,ATL85FA112,1985,03/09/85 00:00:00,DAUPHIN ISLAND,AL,USA,4.0,True,1.0,BELL,206,7.0,BELL 206
20111115X94219,1,HUGHES,500,CEN12WA063,2011,11/12/11 00:00:00,ANDRATX,,SP,2.0,False,,HUGHES,500,1.0,HUGHES 500
20130525X61706,1,ROBINSON HELICOPTER COMPANY,R44 II,CEN13FA295,2013,05/24/13 00:00:00,CROSS TIMBERS,MO,USA,2.0,True,1.0,ROBINSON,R44,22.0,ROBINSON R44
20001206X00860,1,BELL,47G-5A,CHI94FA330,1994,03/22/94 00:00:00,WISCONSIN RPDS,WI,USA,1.0,True,1.0,BELL,47,2.0,BELL 47
20050120X00080,1,EUROCOPTER DEUTSCHLAND,EC 135 P2,NYC05MA039,2005,01/10/05 00:00:00,OXON HILL,MD,USA,2.0,True,1.0,AIRBUS,135,1.0,AIRBUS 135
20001213X32538,1,STOOPIN,SCORPION,LAX88DVG01,1987,11/14/87 00:00:00,BROWNS VALLEY,CA,USA,2.0,True,1.0,STOOPIN,SCORPION,1.0,STOOPIN SCORPION
20001212X20684,1,MCDONNELL DOUGLAS,369FF,LAX00WA138,2000,03/28/00 00:00:00,MANAPOURI,,NZ,5.0,False,1.0,MCDONNELL DOUGLAS,369,4.0,MCDONNELL DOUGLAS 369
20110830X71207,2,SCHWEIZER,HUGHES 269C,CEN11LA606,2011,08/21/11 00:00:00,MT. CLEMENS,MI,USA,1.0,True,1.0,SCHWEIZER,269,1.0,SCHWEIZER 269
20001208X06059,1,HILLER,FH-1100,MIA96FA168,1996,06/28/96 00:00:00,WEBSTER,FL,USA,2.0,True,1.0,FAIRCHILD/HILLER,FH-1100,4.0,FAIRCHILD/HILLER FH-1100
20100105X94046,1,BELL,206B,WPR10GA097,2010,01/05/10 00:00:00,AUBERRY,CA,USA,4.0,True,1.0,BELL,206,112.0,BELL 206
20001211X10116,1,ROBINSON,R22,LAX98FA149,1998,05/01/98 00:00:00,IRWINDALE,CA,USA,1.0,True,1.0,ROBINSON,R22,45.0,ROBINSON R22
20001213X33224,1,BELL,206L-3,ATL86MA114,1986,04/14/86 00:00:00,HOLLISTON,MA,USA,4.0,True,1.0,BELL,206,20.0,BELL 206
20001214X36600,1,HUGHES,369D,SEA85FA104,1985,05/05/85 00:00:00,SPOKANE,WA,USA,2.0,True,1.0,HUGHES,369,36.0,HUGHES 369
20150213X34718,1,JUDR ZDENEK PRAZDNY,ROTORWAY,CEN15WA143,2015,02/12/15 00:00:00,BOHUSOVICE NAD OHRI,FN,EZ,1.0,False,,ROTORWAY,,1.0,ROTORWAY 
20090808X42846,2,EUROCOPTER,AS 350 BA,ERA09MA447,2009,08/08/09 00:00:00,HOBOKEN,NJ,USA,9.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20040505X00557,1,SCHRAMM,HELICYCLE,SEA04LA074,2004,04/27/04 00:00:00,MONTOUR,ID,USA,1.0,True,1.0,SCHRAMM,HELICYCLE,1.0,SCHRAMM HELICYCLE
20001214X45311,1,AEROSPATIALE,AS 355F,LAX84FA095,1983,12/07/83 00:00:00,BLACK MOUNTAIN,NV,USA,3.0,True,1.0,AIRBUS,355,2.0,AIRBUS 355
20020917X02545,1,MBB,BO-105C,NYC82FA080,1982,04/27/82 00:00:00,NEW RINGGOLD,PA,USA,4.0,True,1.0,MBB,105,3.0,MBB 105
20040308X00292,1,ROBINSON,R-22,LAX04WA144,2004,02/29/04 00:00:00,YAKOM LANDING,,IS,2.0,False,1.0,ROBINSON,R22,20.0,ROBINSON R22
20010606X01082,1,BELL,206B,NYC00WA271,2000,05/05/00 00:00:00,MATTAWA,,CA,1.0,False,1.0,BELL,206,112.0,BELL 206
20001212X22105,1,UNIVERSITY OF ALABAMA,MINI-500,ATL01LA003,2000,10/03/00 00:00:00,TUSCALOOSA,AL,USA,1.0,True,1.0,UNIVERSITY OF ALABAMA,MINI 500,1.0,UNIVERSITY OF ALABAMA MINI 500
20150408X54634,1,BELL,206 - L4,ERA15WA180,2015,03/31/15 00:00:00,DIEGO DE ALMAGRO,,CI,4.0,False,1.0,BELL,206,2.0,BELL 206
20110414X33613,1,BELL,206B,ERA11WA245,2011,04/08/11 00:00:00,SANTO ANDRE CITY,,BR,2.0,False,1.0,BELL,206,112.0,BELL 206
20001211X09421,1,BELL,222UT,FTW98FA093,1998,01/11/98 00:00:00,SANDY,UT,USA,4.0,True,1.0,BELL,222,3.0,BELL 222
20001208X06862,1,HUGHES,369,CHI97LA016,1996,10/28/96 00:00:00,VESTABURG,MI,USA,1.0,True,1.0,HUGHES,369,9.0,HUGHES 369
20090104X12037,1,SIKORSKY,S-76C,CEN09MA117,2009,01/04/09 00:00:00,MORGAN CITY,LA,USA,8.0,True,2.0,SIKORSKY,76,1.0,SIKORSKY 76
20171119X32831,1,BELL HELICOPTER TEXTRON CANADA,407,CEN18FA033,2017,11/19/17 00:00:00,STUTTGART,AR,USA,3.0,True,1.0,BELL,407,2.0,BELL 407
20060814X01171,1,AVIATION INTERNATIONAL ROTORS,CH-54A,LAX06GA254,2006,08/04/06 00:00:00,HAPPY CAMP,CA,USA,2.0,True,2.0,AVIATION INTERNATIONAL ROTORS,54,1.0,AVIATION INTERNATIONAL ROTORS 54
20180211X43513,1,SIKORSKY,UH-60M (S-70),ANC18WA023,2018,02/05/18 00:00:00,LANYU,,TW,6.0,False,,SIKORSKY,60,1.0,SIKORSKY 60
20001212X23537,1,AEROSPATIALE,AS350B,SEA90FA115,1990,06/30/90 00:00:00,GLACIER,WA,USA,1.0,True,1.0,AIRBUS,350,6.0,AIRBUS 350
20001213X24916,1,BELL,47G-2A1,LAX88FA085,1988,01/12/88 00:00:00,SAN DIEGO,CA,USA,1.0,True,1.0,BELL,47,2.0,BELL 47
20130612X54736,1,ROBINSON,R66,ERA13WA282,2013,01/03/13 00:00:00,CARAGUATATUBA,,BR,2.0,False,,ROBINSON,R66,10.0,ROBINSON R66
20090724X13440,1,MD HELICOPTER INC,530 (369FF),ERA09FA419,2009,07/17/09 00:00:00,CAMP BUTLER,,IZ,3.0,False,2.0,MCDONNELL DOUGLAS,530,1.0,MCDONNELL DOUGLAS 530
20151202X05945,1,EUROCOPTER,AS350,WPR16WA034,2015,11/21/15 00:00:00,FOX GLACIER,,NZ,7.0,False,,AIRBUS,350,4.0,AIRBUS 350
20180524X45253,1,BELL HELICOPTER,206,ERA18WA153,2018,05/09/18 00:00:00,BARRA DA TIJUCA,FN,BR,1.0,False,1.0,BELL,206,1.0,BELL 206
20001212X23489,1,BELL,47G-3B1,MKC90FA130,1990,06/15/90 00:00:00,CEDAR RAPIDS,IA,USA,3.0,True,1.0,BELL,47,5.0,BELL 47
20040506X00562,1,BELL,206L-3,ANC04FA049,2004,04/30/04 00:00:00,DEADHORSE,AK,USA,1.0,True,1.0,BELL,206,20.0,BELL 206
20001211X11752,1,BELL,206B3,SEA93FA048,1993,01/03/93 00:00:00,OGDEN,UT,USA,4.0,True,1.0,BELL,206,5.0,BELL 206
20001211X14948,1,BELL,47-G4A,NYC92FA117,1992,06/16/92 00:00:00,SHELBURNE FALLS,MA,USA,3.0,True,1.0,BELL,47,2.0,BELL 47
20001213X33817,2,BELL,206B,DCA86AA028,1986,06/18/86 00:00:00,GRAND CANYON,AZ,USA,25.0,True,1.0,BELL,206,112.0,BELL 206
20001212X24771,1,MCDONNELL DOUGLAS,369D,LAX91LA054,1990,12/08/90 00:00:00,HALEAKLA NAT PK,HI,USA,1.0,True,1.0,MCDONNELL DOUGLAS,369,7.0,MCDONNELL DOUGLAS 369
20040914X01424,1,ROBINSON,R44,SEA04WA184,2004,09/08/04 00:00:00,ROMA,,AS,2.0,False,,ROBINSON,R44,75.0,ROBINSON R44
20001212X18834,1,HUGHES,369E,MIA99FA158,1999,05/20/99 00:00:00,INTERCESSION,FL,USA,1.0,True,1.0,HUGHES,369,6.0,HUGHES 369
20001208X07244,1,BELL,47G,SEA97LA035,1996,12/10/96 00:00:00,PENDLETON,OR,USA,2.0,True,1.0,BELL,47,12.0,BELL 47
20130531X65947,1,BELL,206B,ANC13WA051,2013,05/29/13 00:00:00,FORT MCMURRAY,,CA,2.0,False,,BELL,206,112.0,BELL 206
20001212X19108,1,ROBINSON,R22,NYC99WA206,1999,06/22/99 00:00:00,GROSSENHAIN,,GE,4.0,False,1.0,ROBINSON,R22,45.0,ROBINSON R22
20001208X08646,1,BELL,412HP,FTW97RA314,1997,08/15/97 00:00:00,CUERNAVACA,,MX,8.0,False,1.0,BELL,412,3.0,BELL 412
20130102X13158,1,BELL,206,WPR13FA080,2013,01/02/13 00:00:00,DELANO,CA,USA,1.0,True,1.0,BELL,206,32.0,BELL 206
20130727X31220,1,ROBINSON HELICOPTER COMPANY,R44 II,WPR13FA343,2013,07/27/13 00:00:00,THOMPSON FALLS,MT,USA,1.0,True,1.0,ROBINSON,R44,22.0,ROBINSON R44
20051022X01704,1,EUROCOPTER DEUTSCHLAND,BO-105,WAS06WA001,2005,10/02/05 00:00:00,HARLEM,,SF,4.0,False,,AIRBUS,105,1.0,AIRBUS 105
20001213X30464,1,ROBINSON,R-22-A,LAX87FA147,1987,03/16/87 00:00:00,SCOTTSDALE,AZ,USA,2.0,True,1.0,ROBINSON,R22,2.0,ROBINSON R22
20001211X15858,1,CLATANOFF,ROTORWAY EXEC,FTW93FA002,1992,10/02/92 00:00:00,WIMBERLEY,TX,USA,1.0,True,1.0,ROTORWAY,,1.0,ROTORWAY 
20030702X01008,1,EUROCOPTER,EC120B,CHI03FA179,2003,06/25/03 00:00:00,BOONVILLE,MO,USA,1.0,True,1.0,AIRBUS,120,3.0,AIRBUS 120
20090810X14955,1,ENSTROM,F28,CEN09WA506,2009,08/05/09 00:00:00,MONT LAURIER,,CA,2.0,False,,ENSTROM,F28,2.0,ENSTROM F28
20121012X13500,1,ROBINSON HELICOPTER COMPANY,R44 II,CEN13FA010,2012,10/11/12 00:00:00,BLANCO,TX,USA,3.0,True,1.0,ROBINSON,R44,22.0,ROBINSON R44
20001212X20249,1,BELL,206-L1,FTW00RA039,1999,12/01/99 00:00:00,CABINDA,,AO,1.0,False,1.0,BELL,206,4.0,BELL 206
20001212X17975,1,AEROSPATIALE,350 B1,SEA91FA223,1991,08/28/91 00:00:00,WALTON,OR,USA,3.0,True,1.0,AIRBUS,350,1.0,AIRBUS 350
20001212X19991,1,SIKORSKY,CH-54A,LAX00LA018,1999,10/16/99 00:00:00,ELKO,NV,USA,1.0,True,1.0,SIKORSKY,54,3.0,SIKORSKY 54
20001213X31729,1,BELL,206B,BFO87FA057,1987,08/21/87 00:00:00,WASHINGTON,DC,USA,3.0,True,1.0,BELL,206,112.0,BELL 206
20050517X00624,1,BELL,407,DFW05WA114,2005,04/30/05 00:00:00,LA PRIMAVERA,,MX,1.0,False,1.0,BELL,407,32.0,BELL 407
20001211X09656,1,ROBINSON,R22B,DCA99RA055,1998,03/09/98 00:00:00,AMPORT,,UK,1.0,False,1.0,ROBINSON,R22,9.0,ROBINSON R22
20001213X30882,1,BELL,47G-2A,CHI87DER06,1987,05/14/87 00:00:00,NEW PRAGUE,MN,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20091116X21803,1,ROBINSON,R22,CEN10WA051,2009,11/15/09 00:00:00,CHESHIRE,,UK,1.0,False,,ROBINSON,R22,45.0,ROBINSON R22
20001212X22349,1,ROBINSON,R-22B,LAX01WA051,2000,12/03/00 00:00:00,CHURCH FENTON,,UK,2.0,False,1.0,ROBINSON,R22,6.0,ROBINSON R22
20001214X40307,1,BELL,206B,FTW84FA321,1984,07/24/84 00:00:00,DALLAS,TX,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20001206X01364,1,ROBINSON,R22A,NYC94FA078,1994,05/05/94 00:00:00,NORTH BERGEN,NJ,USA,2.0,True,1.0,ROBINSON,R22,4.0,ROBINSON R22
20020917X02401,1,ROBINSON,R-22,MIA82FA042,1982,02/04/82 00:00:00,ORMAND BEACH,FL,USA,2.0,True,1.0,ROBINSON,R22,20.0,ROBINSON R22
20001212X19969,1,BELL,206L-1,FTW00RA156,1999,10/13/99 00:00:00,QUETZALTENANGO,,GT,2.0,False,1.0,BELL,206,33.0,BELL 206
20001212X16458,1,BELL,206B,LAX91FA098,1991,02/13/91 00:00:00,SANTA PAULA,CA,USA,2.0,True,1.0,BELL,206,112.0,BELL 206
20050419X00478,1,SCHWEIZER,269D,MIA05LA088,2005,03/28/05 00:00:00,ATLANTIC OCEAN,AO,,1.0,False,1.0,SCHWEIZER,269,2.0,SCHWEIZER 269
20001208X06593,1,BELL,UH-1B,MIA96WA230,1996,08/15/96 00:00:00,CONCEPCION,,AR,8.0,False,1.0,BELL,UH-1,14.0,BELL UH-1
20020131X00155,1,MBB,BK-117 A-3,IAD02FA026,2002,01/18/02 00:00:00,CLEVELAND,OH,USA,2.0,True,1.0,MBB,117,1.0,MBB 117
20131202X75336,1,EUROCOPTER,EC135,CEN14WA073,2013,11/29/13 00:00:00,GLASGOW,,UK,9.0,False,,AIRBUS,135,4.0,AIRBUS 135
20030618X00893,1,BELL,47-G4,LAX03LA197,2003,06/13/03 00:00:00,PORTERVILLE,CA,USA,1.0,True,1.0,BELL,47,1.0,BELL 47
20001214X44194,1,HUGHES,369HS,LAX83FA393,1983,08/18/83 00:00:00,SAN PEDRO,CA,USA,1.0,True,1.0,HUGHES,369,18.0,HUGHES 369
20050926X01532,1,ROBINSON,R-22 MARINER,LAX05WA316,2005,09/21/05 00:00:00,FALAISE,,FR,2.0,False,1.0,ROBINSON,R22,3.0,ROBINSON R22
20001208X09163,1,BELL,UH-1H,DCA98RA009,1997,11/25/97 00:00:00,LA PALMA,,PM,9.0,False,1.0,BELL,UH-1,17.0,BELL UH-1
20091017X64138,1,ROBINSON HELICOPTER,R22 BETA,CEN10FA019,2009,10/14/09 00:00:00,TAHLEQUAH,OK,USA,2.0,True,1.0,ROBINSON,R22,13.0,ROBINSON R22
20131023X12314,1,BELL,407 - NO SERIES,ERA14WA020,2013,10/13/13 00:00:00,GOBIERNO,,AR,1.0,False,,BELL,407,2.0,BELL 407
20040325X00375,1,BELL,407,FTW04FA097,2004,03/21/04 00:00:00,PYOTE,TX,USA,4.0,True,1.0,BELL,407,32.0,BELL 407
20130726X51135,1,BELL,407,WPR13WA340,2013,07/24/13 00:00:00,"KEDARANATH, INDIA",,IN,2.0,False,,BELL,407,32.0,BELL 407
20040722X01024,1,BELL,206 L-1,FTW04FA186,2004,07/17/04 00:00:00,CAMERON,LA,USA,1.0,True,1.0,BELL,206,3.0,BELL 206
